Headline,Published Date
"Facebook-Reliance Jio deal: Social media giant pumps in Rs 43,574 crore in Mukesh Ambani's telco; 10 points - Business Today","Wed, 22 Apr 2020 07:00:00 GMT"
Facebook acquires 9.99% stake in Reliance Jio - Adda247,"Thu, 23 Apr 2020 07:00:00 GMT"
FAQs: Six Key Questions On The Reliance Jio-Facebook Deal - Forbes India,"Wed, 22 Apr 2020 07:00:00 GMT"
"Mukesh Ambani celebrates his 63rd birthday today, 5 interesting facts about RIL chairman and richest Indian - financialexpress.com","Sun, 19 Apr 2020 07:00:00 GMT"
Facebook invests $5.7 billion in Reliance Jio - Business Traveller,"Wed, 22 Apr 2020 07:00:00 GMT"
Facebook Acquires 10% Stake In Reliance Jio With $5.7 Bn Investment - Inc42,"Wed, 22 Apr 2020 07:00:00 GMT"
Here Are Mukesh Ambani’s 5 Recent Financial Milestones Beyond Just Being 'Asia’s Richest Man' - MensXP,"Fri, 24 Apr 2020 07:00:00 GMT"
Reliance and Facebook pilot JioMart grocery shopping on WhatsApp - TechCrunch,"Sun, 26 Apr 2020 07:00:00 GMT"
Reliance's JioMart goes live on WhatsApp in select areas. Here is how it works - theweek.in,"Mon, 27 Apr 2020 07:00:00 GMT"
"Facebook to invest $5.7 billion in Jio Platforms, India's popular mobile internet service - Business Insider","Tue, 21 Apr 2020 07:00:00 GMT"
"ICICI Bank, RIL, HDFC Bank lift Sensex by 986 points; Nifty settles above 9,200 | Stock Market News - Mint","Fri, 17 Apr 2020 07:00:00 GMT"
Covid-19 impact: Mukesh Ambani's net worth drops 28% to $48 bn in 2 months - Business Standard,"Tue, 07 Apr 2020 07:00:00 GMT"
Mukesh Ambani tests WhatsApp-backed online store in locked down India - South China Morning Post,"Mon, 27 Apr 2020 07:00:00 GMT"
Reliance Foundation's 'Mission Anna Seva' biggest free meal program run by any corporate: Nita Ambani - The Economic Times,"Mon, 20 Apr 2020 07:00:00 GMT"
Pictures of India's First COVID-19 Dedicated Hospital - News18 - News18,"Fri, 10 Apr 2020 07:00:00 GMT"
Facebook invests USD 5.7 billion in Reliance’s digital arm Jio Platforms - KrASIA,"Wed, 22 Apr 2020 07:00:00 GMT"
Jio-Facebook to give Kiranas a leg-up - The New Indian Express,"Thu, 23 Apr 2020 07:00:00 GMT"
How Mark Zuckerberg just gave Mukesh Ambani a badly needed win - ThePrint,"Fri, 24 Apr 2020 07:00:00 GMT"
Reliance’s e-grocery offering JioMart goes live on WhatsApp: Here’s how it works - The News Minute,"Mon, 27 Apr 2020 07:00:00 GMT"
From Ambani to SRK: Who has donated how much to fight coronavirus? - Business Today,"Fri, 03 Apr 2020 07:00:00 GMT"
A 14-Year ‘Timeline’: Facebook’s Roller-Coaster India Journey - The Quint,"Sat, 25 Apr 2020 07:00:00 GMT"
Reliance Jio and Times Internet apps most downloaded in 2019 - Entrackr,"Tue, 21 Apr 2020 07:00:00 GMT"
Facebook Just Invested $5.7 Billion In India's Largest Telecom Carrier - BuzzFeed News,"Wed, 22 Apr 2020 07:00:00 GMT"
Facebook Invests $5.7 Billion in Indian Internet Giant Jio (Published 2020) - The New York Times,"Tue, 21 Apr 2020 07:00:00 GMT"
Mukesh Ambani again overtakes Jack Ma to become Asia's richest man - Times Now,"Thu, 23 Apr 2020 07:00:00 GMT"
Order groceries from Reliance JioMart using WhatsApp: Step by step guide - India Today,"Mon, 27 Apr 2020 07:00:00 GMT"
Pandemic impact: Mukesh Ambani's net worth drops 28 pc to USD 48 billion in 2 months - The Asian Age,"Mon, 06 Apr 2020 07:00:00 GMT"
Fly ash dyke breach in Singrauli points to a bigger problem of fly ash disposal - Down To Earth,"Sat, 11 Apr 2020 07:00:00 GMT"
RIL stocks zoom as FB to invest in Jio Platforms - The Samikhsya,"Wed, 22 Apr 2020 07:00:00 GMT"
"SAM, AZB bag Facebook’s mega-record-setting $5.7bn Jio investment with HogLov, DP + 3 [UPDATE-1] - Legally India","Wed, 22 Apr 2020 07:00:00 GMT"
Facebook takes 10% stake in India’s biggest mobile network Jio - Netimperative -,"Fri, 24 Apr 2020 07:00:00 GMT"
Reliance to consider first rights issue in nearly three decades - orissapost.com,"Tue, 28 Apr 2020 07:00:00 GMT"
Mukesh Ambani top-ranked Indian in Forbes billionaires' list 2020: Check full list - Jagran Josh,"Thu, 09 Apr 2020 07:00:00 GMT"
"COVID-19 Relief: RIL,Reliance Foundation donate Rs 5cr To CMRF - Sakshi Post","Fri, 10 Apr 2020 07:00:00 GMT"
Reliance Jio Might Post Double Profit In Q4 2020: Report - Gizbot,"Wed, 29 Apr 2020 07:00:00 GMT"
"Mukesh Ambani’s Wealth Surges After Facebook Deal, Topples Jack Ma To Become Asia’s Richest Person - ABP Live English","Thu, 23 Apr 2020 07:00:00 GMT"
"Facebook invests $5.7-billion in Reliance Jio, plans digital services for Indian grocers - The Globe and Mail","Wed, 22 Apr 2020 07:00:00 GMT"
"7 Crore Local Kirana Stores Unite To Launch Ecommerce App; Will This Challenge Amazon, Reliance, Flipkart? - Trak.in","Mon, 27 Apr 2020 07:00:00 GMT"
Facebook invests in India telecom giant Jio for e-commerce - Jamaica Gleaner,"Fri, 24 Apr 2020 07:00:00 GMT"
7 Most Expensive Things Owned By Nita Ambani - thelivemirror.com,"Fri, 03 Apr 2020 07:00:00 GMT"
Reliance Industries’ Ecommerce Ambitions - VanEck,"Mon, 18 May 2020 07:00:00 GMT"
Reliance Industries rights issue opens today; here's all you need to know about biggest-ever fundraiser - Firstpost,"Wed, 20 May 2020 07:00:00 GMT"
Reliance Industries considers sale of $989 million Asian Paints stake - Mint,"Fri, 08 May 2020 07:00:00 GMT"
Reliance Industries to lead $9.34bn Industry 4.0 project in Maharashtra - Technology Magazine,"Sun, 17 May 2020 07:00:00 GMT"
"Mukesh Ambani's Reliance Jio gets 5th deal, KKR to invest Rs 11,367 crore for 2.32% stake - India TV News","Fri, 22 May 2020 07:00:00 GMT"
"Reliance Industries' Rs 53,125 crore rights issue; all you need to know - Business Today","Tue, 12 May 2020 07:00:00 GMT"
Reliance Industries confident of hitting zero net debt target by December - Business Standard,"Fri, 01 May 2020 07:00:00 GMT"
RIL launches AI chatbot to assist shareholders in capital market - The Economic Times,"Sun, 31 May 2020 07:00:00 GMT"
'New Reliance for a New India' - ET Telecom,"Sat, 16 May 2020 07:00:00 GMT"
Data Is The New Oil: The Changing Nature Of Reliance And Rise Of The Jio Digital Empire - Inc42,"Mon, 04 May 2020 07:00:00 GMT"
"Private equity firm KKR to invest Rs 11,367 crore in Reliance Jio for 2.32% stake - Moneycontrol","Fri, 22 May 2020 07:00:00 GMT"
"RIL now a software firm first, oil and gas biz later; Mukesh Ambani co flaunts ‘Made in India’ tag - financialexpress.com","Mon, 18 May 2020 07:00:00 GMT"
"Third Deal For Reliance Jio, To Sell 2% Stake To Vista Equity Partners - HW News English","Fri, 08 May 2020 07:00:00 GMT"
Reliance diverts Alok Industries into making PPE; cuts down cost to one-third - Deccan Herald,"Sat, 30 May 2020 07:00:00 GMT"
Reliance looks at Nasdaq listing for Jio Platforms; IPO likely by 2021 - Business Standard,"Wed, 27 May 2020 07:00:00 GMT"
"Now, Microsoft looks to grab a $2 billion stake in RIL’s Jio Platforms - Mint","Thu, 28 May 2020 07:00:00 GMT"
Mukesh Ambani's Reliance Industries in talks to buy e-pharmacy Netmeds - Business Today,"Wed, 06 May 2020 07:00:00 GMT"
TCS snatches most-profitable tag from Reliance Industries after 6 years - Business Standard,"Fri, 01 May 2020 07:00:00 GMT"
New Gen Reliance - Business Today,"Wed, 27 May 2020 07:00:00 GMT"
RIL says core business has got 'demand-side shock' due to coronavirus - Business Standard,"Mon, 18 May 2020 07:00:00 GMT"
Reliance Industry releases 'Naye India Ka Naya Josh' campaign - ET BrandEquity,"Sat, 30 May 2020 07:00:00 GMT"
Inside Jio’s billion-dollar deals: Why investors are flocking to Mukesh Ambani's $65B internet biz - YourStory.com,"Thu, 28 May 2020 07:00:00 GMT"
Reliance Industries’ Rs 53 cr rights issue begins on May 20 - The Statesman,"Sat, 16 May 2020 07:00:00 GMT"
"Media Release - Silver Lake to invest Rs 5,655.75 crore in Jio Platforms at an equity value of Rs 4.90 lakh crore Reaffirmation of the Technology Prowess of Jio Platforms by One of the Largest Technology Investors Globally - Facebook","Sun, 03 May 2020 07:00:00 GMT"
Reliance Retail's success in JioMart could change industry dynamics: Jefferies - ET Retail,"Mon, 18 May 2020 07:00:00 GMT"
Reliance in talks to acquire majority stake in Netmeds - Entrackr,"Wed, 06 May 2020 07:00:00 GMT"
Reliance Jio sells 2% stake to KKR for $1.5 billion - Times of India,"Sat, 23 May 2020 07:00:00 GMT"
Reliance Jio - Business Today,"Tue, 05 May 2020 07:00:00 GMT"
Reliance Industries shares jumps 2% after company announces rights issue date - The Statesman,"Mon, 11 May 2020 07:00:00 GMT"
"Anant Ambani, Mukesh Ambani’s youngest son joins Jio Platforms as director, says 'Reliance meri jaan hai' - India TV News","Wed, 27 May 2020 07:00:00 GMT"
"For Reliance Retail’s JioMart, private labels are the way to go - Mint","Mon, 25 May 2020 07:00:00 GMT"
"After Facebook, Silver Lake to invest Rs 5,656 cr in Reliance Jio Platforms - Business Standard","Mon, 04 May 2020 07:00:00 GMT"
"JNPT, a Major Contributor to India’s Growth Story - PIB","Tue, 26 May 2020 07:00:00 GMT"
"RIL sells another 2.32% in Jio, this time to Vista Equity for Rs 11,367 cr - Business Standard","Fri, 08 May 2020 07:00:00 GMT"
"Vista Buys 2.32% Equity Stake in Jio Platforms for Rs. 11,367 Crore - digital terminal","Fri, 08 May 2020 07:00:00 GMT"
"Reliance launches JioMart services in over 200 cities; to take on Amazon, Flipkart - Business Today","Sun, 24 May 2020 07:00:00 GMT"
Microsoft Looks To Get Big Piece Of Reliance Jio With $2 Bn Investment - Inc42,"Thu, 28 May 2020 07:00:00 GMT"
"CSIR-IIIM, RIL to Develop New COVID-19 Diagnostic Test - EE Times India","Thu, 28 May 2020 07:00:00 GMT"
"Mukesh Ambani in no mood to rest; trying to get more investors for Jio, talks on with rich Saudi wealth fund - financialexpress.com","Sat, 09 May 2020 07:00:00 GMT"
Reliance launches JioMart service across cities; jiomart.com goes live - CNBC TV18,"Sat, 23 May 2020 07:00:00 GMT"
"Vista Equity Partners gets 2.32% stake in Reliance Jio through Rs 11,367 crore investment - Campaign India","Fri, 08 May 2020 07:00:00 GMT"
"Mukesh Ambani's Jio Platforms scores hat-trick; bags Rs 11,367 cr investment from Vista after FB, Silver Lake - Business Today","Fri, 08 May 2020 07:00:00 GMT"
Reliance launches JioMart across 200 cities; analysts say co eyeing spike in online grocery orders - Times of India,"Tue, 26 May 2020 07:00:00 GMT"
Reliance rolls out JioMart online marketplace throughout the country - Indian Transport & Logistics,"Sun, 24 May 2020 07:00:00 GMT"
"Reliance launches JioMart online grocery service, challenging Amazon, Flipkart - Reuters","Sun, 24 May 2020 07:00:00 GMT"
Mukesh Ambani’s youngest son Anant Ambani on board of Jio Platforms; here’s what he had said about RIL - financialexpress.com,"Wed, 27 May 2020 07:00:00 GMT"
Reliance expands its e-commerce venture JioMart to 200 Indian cities - KrASIA,"Tue, 26 May 2020 07:00:00 GMT"
"Even with WhatsApp’s 400 million Indian users, JioMart’s success is not guaranteed - Quartz","Wed, 06 May 2020 07:00:00 GMT"
Jio Platforms hauls in $8 bn in three weeks as Vista Equity gets on board with $1.5 bn cheque - Techcircle,"Fri, 08 May 2020 07:00:00 GMT"
"After Rs 43,574 cr Facebook Deal, Silver Lake To Invest Rs 5,655.75 cr In Jio At An Equity Value Of Rs 4.90 Lakh cr - Swarajyamag","Mon, 04 May 2020 07:00:00 GMT"
Reliance JioMart opens online grocery service in 200 cities; key things to know - Business Today,"Mon, 25 May 2020 07:00:00 GMT"
Reliance Jio set to sell 1% stake to PE firm Silver Lake at $65 Bn valuation - Entrackr,"Mon, 04 May 2020 07:00:00 GMT"
Mukesh Ambani's JioMart now live across India: All about Reliance's JioMart online grocery service - India TV News,"Mon, 25 May 2020 07:00:00 GMT"
How Asia’s richest man is trying to build the next global tech giant - CNN,"Wed, 20 May 2020 07:00:00 GMT"
Jio-Facebook deal likely to boost adoption of crypto-blockchain in India - Business Standard,"Sat, 02 May 2020 07:00:00 GMT"
"MARKET WRAP: Financials lift indices; Sensex up 622 pts; Nifty above 9,050 - Business Standard","Wed, 20 May 2020 07:00:00 GMT"
Ambani’s ambition to turn Reliance into internet titan wins backing - Financial Times,"Sun, 17 May 2020 07:00:00 GMT"
"Market experts back RIL's rights issue, ask shareholder to participate - Business Standard","Sun, 17 May 2020 07:00:00 GMT"
"Reliance Industries considers selling its ₹7,500 cr Asian Paints stake: Reports | Reliance announced rights issue of ₹53,125 cr | Inshorts - Inshorts","Fri, 08 May 2020 04:52:33 GMT"
Asia’s richest man seeks to prove skeptics wrong on debt plan - ET Telecom,"Sat, 02 May 2020 07:00:00 GMT"
Fundraising Spree for Reliance's Jio Platforms Values It at $65 Billion - Gadgets 360,"Sat, 23 May 2020 07:00:00 GMT"
"US-based Vista Equity Partners invests Rs 11,367 cr in Reliance's Jio Platforms, picks up 2.32 pc equity stake - ANI News","Fri, 08 May 2020 07:00:00 GMT"
KKR to invest $1.5 billion in India’s Reliance Jio Platforms - TechCrunch,"Thu, 21 May 2020 07:00:00 GMT"
"Delhi HC restrains Quikr, Olx from publishing ads related to Reliance, Jio - Business Standard","Fri, 29 May 2020 07:00:00 GMT"
Financier Vista Invests $1.7 Billion in India’s Reliance Jio - Variety,"Thu, 07 May 2020 07:00:00 GMT"
Reliance Jio Revenue and Net Income by Quarter - Dazeinfo,"Fri, 08 May 2020 07:00:00 GMT"
Mukesh Ambani's youngest son Anant debuts in Jio Platforms as director - Business Today,"Tue, 26 May 2020 07:00:00 GMT"
General Atlantic to invest $870M in India’s Reliance Jio Platforms - TechCrunch,"Sun, 17 May 2020 07:00:00 GMT"
"KKR to invest Rs 11,367 cr in Jio Platforms - Exchange4media","Fri, 22 May 2020 07:00:00 GMT"
Sensex ends 190 pts down; up 526 pts from day's low ahead of PM's address - Business Standard,"Tue, 12 May 2020 07:00:00 GMT"
Jio-Silver Lake Deal: How Reliance Jio Changed The Game - News18 - News18,"Tue, 05 May 2020 07:00:00 GMT"
"JioMart, the e-commerce venture from India’s richest man, launches in 200 cities and towns - TechCrunch","Sat, 23 May 2020 07:00:00 GMT"
Mukesh Ambani’s youngest son Anant Ambani who said “Reliance meri jaan hai” joins Jio Platforms as Director - Business Insider,"Tue, 26 May 2020 07:00:00 GMT"
Vista Stake Caps $8 Billion Deal Run for Asia’s Richest Man - Bloomberg.com,"Fri, 08 May 2020 07:00:00 GMT"
Vista Equity Partners to invest $1.5B in India’s Reliance Jio Platforms - TechCrunch,"Thu, 07 May 2020 07:00:00 GMT"
"Vista to invest Rs 11,367 crore in Jio platforms at an equity value of Rs 4.91 lakh crore - Punekar News","Fri, 08 May 2020 07:00:00 GMT"
"Reliance Jio sells 1.34 per cent stake to US equity General Atlantic for 6,598.38 cr - Oneindia","Mon, 18 May 2020 07:00:00 GMT"
"General Atlantic to invest Rs 6,598.38 crore in Jio Platforms - Punekar News","Sun, 17 May 2020 07:00:00 GMT"
"Stock Market Latest Updates: Sensex falls 190 points, Nifty below 9,200-mark; Reliance Industries, Asian Paints among top losers - Firstpost","Tue, 12 May 2020 07:00:00 GMT"
DMart retail chain owner Avenue Supermarts becomes 11th most valued Indian firm by market cap - Firstpost,"Wed, 20 May 2020 07:00:00 GMT"
Anil Ambani puts BSES Rajdhani and Yamuna discoms on the block - Mint,"Tue, 12 May 2020 07:00:00 GMT"
CCI approves BP Global proposed 49 pc acquisition of Reliance BP Mobility - ANI News,"Fri, 01 May 2020 07:00:00 GMT"
Reliance JioMart now live across 200 Indian cities: Details here - NewsBytes,"Mon, 25 May 2020 07:00:00 GMT"
"Reliance JioMart offers online grocery service, takes on Amazon, Flipkart - dtnext","Sun, 24 May 2020 07:00:00 GMT"
Mukesh Ambani vs Anil Ambani: What went Right/Wrong? - Trade Brains,"Mon, 04 May 2020 07:00:00 GMT"
"JioMart goes live, marking a huge step on Reliance’s digital ambitions - MediaNama","Mon, 25 May 2020 07:00:00 GMT"
RIL rights issue opens on May 20 - The Samikhsya,"Sat, 16 May 2020 07:00:00 GMT"
Reliance targets 20 million-plus Jio GigaFiber households - OnlyTech,"Sun, 17 May 2020 07:00:00 GMT"
KKR to invest $1.5b in India's Jio Platforms - AVCJ,"Fri, 22 May 2020 07:00:00 GMT"
Reliance hints at more big investments into Jio in coming months - orissapost.com,"Fri, 01 May 2020 07:00:00 GMT"
"JioMart online delivery service expanded to select Indian cities; perishables, groceries now available - Times Now","Sun, 24 May 2020 07:00:00 GMT"
Uddhav Thackeray owns properties worth Rs 143 crore but has no vehicle registered against his name - The New Indian Express,"Tue, 12 May 2020 07:00:00 GMT"
"Stock Market Latest Updates: Sensex surges over 600 points, Nifty above 9,050-level; HDFC, Tata Steel among major gainers - Firstpost","Wed, 20 May 2020 07:00:00 GMT"
"Now ‘JioMart’, online grocery service launched by ‘Reliance’ - orissapost.com","Sun, 24 May 2020 07:00:00 GMT"
"Saudi, US firms eye stakes in Reliance’s Jio - Profit by Pakistan Today","Sat, 09 May 2020 07:00:00 GMT"
"Stock Market Latest Updates: Market ends in green as Sensex rises 199 points, Nifty at 9,251; HUL, Nestle India among top gainers - Firstpost","Fri, 08 May 2020 07:00:00 GMT"
"Reliance Industries is apparently net-debt free, but actually it is not so - Mint","Fri, 19 Jun 2020 07:00:00 GMT"
How Mukesh Ambani's Reliance Industries Limited became net debt-free - Moneycontrol,"Fri, 19 Jun 2020 07:00:00 GMT"
How Reliance Industries cleared its $21-billion debt amid the coronavirus pandemic - Scroll.in,"Mon, 22 Jun 2020 07:00:00 GMT"
"RIL a net debt-free firm now, will rope in investors in retail biz: Ambani - Business Standard","Fri, 19 Jun 2020 07:00:00 GMT"
"Manoj Modi, the man behind Reliance Industries’ $13 billion investment deals spree - The Indian Express","Fri, 12 Jun 2020 07:00:00 GMT"
"Reliance Industries shares hit all-time high as Jio Platforms secures nearly Rs 20,000 crore in big deals over - CNBC TV18","Mon, 08 Jun 2020 07:00:00 GMT"
"Did the Government Help Reliance Industries Raise Rs 53,000 crore? - NewsClick","Mon, 08 Jun 2020 07:00:00 GMT"
RIL becomes net debt free after raising Rs 1.68 lakh crore: Mukesh Ambani - The Economic Times,"Fri, 19 Jun 2020 07:00:00 GMT"
Ο χρήστης Reliance... - Reliance Industries Limited - Facebook,"Wed, 03 Jun 2020 07:00:00 GMT"
Reliance Industries 1st Indian company to hit $150 billion market cap; Mukesh Ambani in world's top 10 richest - Business Today,"Mon, 22 Jun 2020 07:00:00 GMT"
Reliance Industries' partly paid share price more than doubles on debut - Business Standard,"Tue, 16 Jun 2020 07:00:00 GMT"
"Reliance Industries successfully closes mega Rs53,125 crore rights issue with 1.6 times subscription - Mint","Wed, 03 Jun 2020 07:00:00 GMT"
